COD_MUNICIPIO,MUNICIPIO,DEPARTAMENTO,AÑO,TIPO_DELITO,CANTIDAD,LONGITUD,LATITUD,CASOS_AÑO_ANT,CASOS_2_AÑOS_ANT,PROM_3_AÑOS,TENDENCIA_PCT,AÑOS_HISTORIAL,TOTAL_MUNICIPIO,PROP_TIPO_DELITO,RIESGO_TARGET
68679,BARANOA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,134776","6,551952",1.0,1.0,1.0,0.0,2,23,4.35,2
68679,BUCARAMANGA ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,134776","6,551952",1.0,1.0,1.0,0.0,3,23,4.35,2
68679,COELLO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,134776","6,551952",1.0,1.0,1.0,0.0,4,23,4.35,2
68679,CUBARRAL,SANTANDER,2010,DELITO_SEXUAL,1,"-73,134776","6,551952",1.0,1.0,1.0,0.0,5,23,4.35,2
68679,GARAGOA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,134776","6,551952",1.0,1.0,1.0,0.0,6,23,4.35,2
68432,VILLAPINZÓN,SANTANDER,2010,DELITO_SEXUAL,1,"-72,732089","6,703081",1.0,1.0,1.0,0.0,3,4,25.0,2
68229,LA MESA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,069383","6,605099",1.0,1.0,1.0,0.0,2,2,50.0,2
68432,BARRANCABERMEJA,SANTANDER,2010,DELITO_SEXUAL,1,"-72,732089","6,703081",1.0,1.0,1.0,0.0,2,4,25.0,2
68655,SALENTO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,49906","7,391919",1.0,1.0,1.0,0.0,2,12,8.33,2
68655,SAN CARLOS DE GUAROA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,49906","7,391919",1.0,1.0,1.0,0.0,3,12,8.33,2
68655,SARDINATA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,49906","7,391919",1.0,1.0,1.0,0.0,4,12,8.33,2
68547,SOLEDAD,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,15,20,5.0,2
68547,TITIRIBÍ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,16,20,5.0,2
68689,LA PLATA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,411024","6,880383",1.0,1.0,1.0,0.0,2,2,50.0,2
68755,SANTAFÉ DE ANTIOQUIA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,261198","6,46387",1.0,1.0,1.0,0.0,6,10,10.0,2
68755,TUNJA ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,261198","6,46387",1.0,1.0,1.0,0.0,7,10,10.0,2
68720,SIMIJACA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,616716","6,339565",1.0,1.0,1.0,0.0,2,2,50.0,2
68547,SAN MARTÍN,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,13,20,5.0,2
68547,SILOS,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,14,20,5.0,2
68755,SALDAÑA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,261198","6,46387",1.0,1.0,1.0,0.0,4,10,10.0,2
68276,AGUACHICA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,2,46,2.17,2
68276,AGUAZUL,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,3,46,2.17,2
68276,ALGARROBO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,4,46,2.17,2
68276,APARTADÓ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,5,46,2.17,2
68276,BARRANCABERMEJA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,099104","7,072329",1.0,1.0,1.0,0.0,6,46,2.17,2
68276,BARRANQUILLA ,SANTANDER,2010,DELITO_SEXUAL,2,"-73,099104","7,072329",1.0,1.0,1.3333333333333333,100.0,7,46,4.35,2
