COD_MUNICIPIO,MUNICIPIO,DEPARTAMENTO,AÑO,TIPO_DELITO,CANTIDAD,LONGITUD,LATITUD,CASOS_AÑO_ANT,CASOS_2_AÑOS_ANT,PROM_3_AÑOS,TENDENCIA_PCT,AÑOS_HISTORIAL,TOTAL_MUNICIPIO,PROP_TIPO_DELITO,RIESGO_TARGET
68077,Barbosa,SANTANDER,2017,DELITO_SEXUAL,26,"-73,615965","5,932531",24.0,27.0,25.666666666666668,8.333333333333325,8,112,23.21,2
68502,Onzaga,SANTANDER,2017,DELITO_SEXUAL,3,"-72,816766","6,344104",3.0,2.0,2.6666666666666665,0.0,7,7,42.86,1
68051,Aratoca,SANTANDER,2017,DELITO_SEXUAL,1,"-73,01786","6,694418",2.0,3.0,2.0,-50.0,7,10,10.0,0
68679,San Gil,SANTANDER,2017,DELITO_SEXUAL,28,"-73,134776","6,551952",43.0,34.0,35.0,-34.883720930232556,8,117,23.93,2
68397,La Paz,SANTANDER,2017,DELITO_SEXUAL,6,"-73,58959","6,178509",3.0,2.0,3.6666666666666665,100.0,8,11,54.55,2
68406,Lebrija,SANTANDER,2017,DELITO_SEXUAL,31,"-73,219524","7,113351",30.0,19.0,26.666666666666668,3.3333333333333437,8,95,32.63,2
68162,Cerrito,SANTANDER,2017,DELITO_SEXUAL,7,"-72,694851","6,840405",4.0,3.0,4.666666666666667,75.0,7,11,63.64,2
68872,Villanueva,SANTANDER,2017,DELITO_SEXUAL,2,"-73,174307","6,670078",3.0,1.0,2.0,-33.333333333333336,4,10,20.0,1
68020,Albania,SANTANDER,2017,DELITO_SEXUAL,1,"-73,91336","5,759166",1.0,3.0,1.6666666666666667,0.0,6,12,8.33,0
68547011,Piedecuesta,SANTANDER,2017,DELITO_SEXUAL,1,,,1.0,94.0,1.0,0.0,2,3,33.33,0
68720,Santa Helena del Opón,SANTANDER,2017,DELITO_SEXUAL,3,"-73,616716","6,339565",2.0,3.0,2.6666666666666665,50.0,5,12,25.0,1
68217001,Coromoro,SANTANDER,2017,DELITO_SEXUAL,2,,,2.0,2.0,2.0,0.0,4,6,33.33,1
68190,Cimitarra,SANTANDER,2017,DELITO_SEXUAL,39,"-73,953011","6,320886",33.0,32.0,34.666666666666664,18.181818181818187,8,109,35.78,2
68081001,Barrancabermeja,SANTANDER,2017,DELITO_SEXUAL,1,,,1.0,5.0,2.3333333333333335,0.0,7,17,5.88,0
68861,Vélez,SANTANDER,2017,DELITO_SEXUAL,11,"-73,672447","6,009275",11.0,12.0,11.333333333333334,0.0,8,46,23.91,2
68745,Simacota,SANTANDER,2017,DELITO_SEXUAL,1,"-73,337368","6,443469",3.0,3.0,2.3333333333333335,-66.66666666666667,8,13,7.69,0
68320,Guadalupe,SANTANDER,2017,DELITO_SEXUAL,5,"-73,419292","6,245847",7.0,5.0,5.666666666666667,-28.57142857142857,8,18,27.78,2
68686,San Miguel,SANTANDER,2017,DELITO_SEXUAL,2,"-72,644123","6,575315",2.0,1.0,1.6666666666666667,0.0,5,3,66.67,1
68682,San Joaquín,SANTANDER,2017,DELITO_SEXUAL,4,"-72,867638","6,427548",2.0,3.0,3.0,100.0,6,5,80.0,1
68655,Sabana de Torres,SANTANDER,2017,DELITO_SEXUAL,40,"-73,49906","7,391919",26.0,42.0,36.0,53.846153846153854,8,103,38.83,2
68655004,Sabana de Torres,SANTANDER,2017,DELITO_SEXUAL,1,,,1.0,26.0,1.0,0.0,2,2,50.0,0
68179,Chipatá,SANTANDER,2017,DELITO_SEXUAL,2,"-73,637111","6,062521",1.0,1.0,1.3333333333333333,100.0,5,3,66.67,1
68820,Tona,SANTANDER,2017,DELITO_SEXUAL,2,"-72,967023","7,201417",2.0,3.0,2.3333333333333335,0.0,7,4,50.0,1
68211,Contratación,SANTANDER,2017,DELITO_SEXUAL,1,"-73,474426","6,290561",2.0,2.0,1.6666666666666667,-50.0,8,8,12.5,0
68217,Coromoro,SANTANDER,2017,DELITO_SEXUAL,8,"-73,040816","6,294999",3.0,2.0,4.333333333333333,166.66666666666666,6,19,42.11,2
68307,Girón,SANTANDER,2017,DELITO_SEXUAL,122,"-73,166832","7,070432",110.0,91.0,107.66666666666667,10.909090909090914,8,673,18.13,2
68377,La Belleza,SANTANDER,2017,DELITO_SEXUAL,6,"-73,965494","5,85925",3.0,1.0,3.3333333333333335,100.0,8,14,42.86,2
68235,El Carmen de Chucurí,SANTANDER,2017,DELITO_SEXUAL,26,"-73,51066","6,700038",10.0,9.0,15.0,160.0,8,57,45.61,2
68318,Guaca,SANTANDER,2017,DELITO_SEXUAL,1,"-72,856322","6,876563",6.0,3.0,3.3333333333333335,-83.33333333333334,6,7,14.29,0
68296,Galán,SANTANDER,2017,DELITO_SEXUAL,1,"-73,287769","6,638423",1.0,5.0,2.3333333333333335,0.0,7,8,12.5,0
68132,California,SANTANDER,2017,DELITO_SEXUAL,1,"-72,946491","7,347989",3.0,1.0,1.6666666666666667,-66.66666666666667,5,9,11.11,0
68250,El Peñón,SANTANDER,2017,DELITO_SEXUAL,1,"-73,815532","6,05537",1.0,1.0,1.0,0.0,6,2,50.0,0
68524,Palmas del Socorro,SANTANDER,2017,DELITO_SEXUAL,1,"-73,287764","6,406139",1.0,2.0,1.3333333333333333,0.0,7,5,20.0,0
68547,Piedecuesta,SANTANDER,2017,DELITO_SEXUAL,109,"-73,054795","6,997245",102.0,94.0,101.66666666666667,6.8627450980392135,8,474,23.0,2
68209,Confines,SANTANDER,2017,DELITO_SEXUAL,5,"-73,240554","6,357327",2.0,3.0,3.3333333333333335,150.0,7,13,38.46,2
68615031,Rionegro,SANTANDER,2017,DELITO_SEXUAL,7,,,1.0,2.0,3.3333333333333335,600.0,4,8,87.5,2
68207,Concepción,SANTANDER,2017,DELITO_SEXUAL,4,"-72,694567","6,768908",1.0,3.0,2.6666666666666665,300.0,6,5,80.0,1
68689012,San Vicente de Chucurí,SANTANDER,2017,DELITO_SEXUAL,3,,,1.0,1.0,1.6666666666666667,200.0,6,5,60.0,1
68533,Páramo,SANTANDER,2017,DELITO_SEXUAL,2,"-73,17022","6,416811",3.0,3.0,2.6666666666666665,-33.333333333333336,7,3,66.67,1
68500,Oiba,SANTANDER,2017,DELITO_SEXUAL,13,"-73,299791","6,26521",10.0,5.0,9.333333333333334,30.000000000000004,8,28,46.43,2
68689,San Vicente de Chucurí,SANTANDER,2017,DELITO_SEXUAL,29,"-73,411024","6,880383",27.0,19.0,25.0,7.407407407407418,8,64,45.31,2
68549,Pinchote,SANTANDER,2017,DELITO_SEXUAL,4,"-73,174209","6,531552",5.0,2.0,3.6666666666666665,-19.999999999999996,8,9,44.44,1
68867,Vetas,SANTANDER,2017,DELITO_SEXUAL,1,"-72,871041","7,30981",2.0,2.0,1.6666666666666667,-50.0,4,4,25.0,0
68705,Santa Bárbara,SANTANDER,2017,DELITO_SEXUAL,1,"-72,907445","6,990996",1.0,2.0,1.3333333333333333,0.0,6,3,33.33,0
68322,Guapotá,SANTANDER,2017,DELITO_SEXUAL,5,"-73,320732","6,308635",1.0,1.0,2.3333333333333335,400.0,6,10,50.0,2
68081,Barrancabermeja,SANTANDER,2017,DELITO_SEXUAL,147,"-73,849243","7,064857",146.0,151.0,148.0,0.6849315068493178,8,1207,12.18,2
68344,Hato,SANTANDER,2017,DELITO_SEXUAL,4,"-73,308399","6,543957",2.0,1.0,2.3333333333333335,100.0,4,7,57.14,1
68855,Valle de San José,SANTANDER,2017,DELITO_SEXUAL,7,"-73,143507","6,448028",4.0,1.0,4.0,75.0,7,17,41.18,2
68327,Güepsa,SANTANDER,2017,DELITO_SEXUAL,11,"-73,575146","6,025013",2.0,4.0,5.666666666666667,450.0,6,23,47.83,2
68615,Rionegro,SANTANDER,2017,DELITO_SEXUAL,27,"-73,150177","7,265014",16.0,10.0,17.666666666666668,68.75,8,52,51.92,2
68432,Málaga,SANTANDER,2017,DELITO_SEXUAL,11,"-72,732089","6,703081",14.0,11.0,12.0,-21.42857142857143,8,23,47.83,2
68324,Guavatá,SANTANDER,2017,DELITO_SEXUAL,1,"-73,700906","5,954348",2.0,2.0,1.6666666666666667,-50.0,7,3,33.33,0
68673,San Benito,SANTANDER,2017,DELITO_SEXUAL,2,"-73,50907","6,126656",1.0,2.0,1.6666666666666667,100.0,3,3,66.67,1
68895,Zapatoca,SANTANDER,2018,DELITO_SEXUAL,12,"-73,268034","6,814387",4.0,4.0,6.666666666666667,200.0,7,20,60.0,2
68020,Albania,SANTANDER,2018,DELITO_SEXUAL,3,"-73,91336","5,759166",1.0,1.0,1.6666666666666667,200.0,7,10,30.0,1
68669,San Andrés,SANTANDER,2018,DELITO_SEXUAL,2,"-72,848864","6,811511",4.0,1.0,2.3333333333333335,-50.0,8,13,15.38,1
68051,Aratoca,SANTANDER,2018,DELITO_SEXUAL,11,"-73,01786","6,694418",1.0,2.0,4.666666666666667,1000.0,8,16,68.75,2
68872,Villanueva,SANTANDER,2018,DELITO_SEXUAL,2,"-73,174307","6,670078",2.0,3.0,2.3333333333333335,0.0,5,10,20.0,1
68368,Jesús María,SANTANDER,2018,DELITO_SEXUAL,1,"-73,783396","5,876497",3.0,2.0,2.0,-66.66666666666667,8,3,33.33,0
68705,Santa Bárbara,SANTANDER,2018,DELITO_SEXUAL,3,"-72,907445","6,990996",1.0,1.0,1.6666666666666667,200.0,7,5,60.0,1
68867,Vetas,SANTANDER,2018,DELITO_SEXUAL,2,"-72,871041","7,30981",1.0,2.0,1.6666666666666667,100.0,5,11,18.18,1
68689012,San Vicente de Chucurí,SANTANDER,2018,DELITO_SEXUAL,3,,,3.0,1.0,2.3333333333333335,0.0,7,9,33.33,1
68547,Piedecuesta,SANTANDER,2018,DELITO_SEXUAL,124,"-73,054795","6,997245",109.0,102.0,111.66666666666667,13.761467889908264,9,404,30.69,2
68322,Guapotá,SANTANDER,2018,DELITO_SEXUAL,4,"-73,320732","6,308635",5.0,1.0,3.3333333333333335,-19.999999999999996,7,7,57.14,1
68720,Santa Helena del Opón,SANTANDER,2018,DELITO_SEXUAL,4,"-73,616716","6,339565",3.0,2.0,3.0,33.33333333333333,6,7,57.14,1
68324,Guavatá,SANTANDER,2018,DELITO_SEXUAL,3,"-73,700906","5,954348",1.0,2.0,2.0,200.0,8,8,37.5,1
68549,Pinchote,SANTANDER,2018,DELITO_SEXUAL,5,"-73,174209","6,531552",4.0,5.0,4.666666666666667,25.0,9,11,45.45,1
68327,Güepsa,SANTANDER,2018,DELITO_SEXUAL,8,"-73,575146","6,025013",11.0,2.0,7.0,-27.27272727272727,7,19,42.11,2
68344,Hato,SANTANDER,2018,DELITO_SEXUAL,1,"-73,308399","6,543957",4.0,2.0,2.3333333333333335,-75.0,5,10,10.0,0
68298,Gambita,SANTANDER,2018,DELITO_SEXUAL,4,"-73,344185","5,945998",4.0,1.0,3.0,0.0,9,12,33.33,1
68296,Galán,SANTANDER,2018,DELITO_SEXUAL,5,"-73,287769","6,638423",1.0,1.0,2.3333333333333335,400.0,8,16,31.25,1
68271,Florián,SANTANDER,2018,DELITO_SEXUAL,1,"-73,97143","5,804659",2.0,2.0,1.6666666666666667,-50.0,8,11,9.09,0
68276,Floridablanca,SANTANDER,2018,DELITO_SEXUAL,159,"-73,099104","7,072329",168.0,163.0,163.33333333333334,-5.35714285714286,9,696,22.84,2
68397,La Paz,SANTANDER,2018,DELITO_SEXUAL,2,"-73,58959","6,178509",6.0,3.0,3.6666666666666665,-66.66666666666667,9,5,40.0,1
68264,Encino,SANTANDER,2018,DELITO_SEXUAL,1,"-73,098749","6,137429",1.0,2.0,1.3333333333333333,0.0,5,2,50.0,0
68572,Puente Nacional,SANTANDER,2018,DELITO_SEXUAL,11,"-73,677567","5,878381",5.0,5.0,7.0,120.00000000000001,9,29,37.93,2
68755,Socorro,SANTANDER,2018,DELITO_SEXUAL,21,"-73,261198","6,46387",29.0,25.0,25.0,-27.586206896551722,9,51,41.18,2
68318,Guaca,SANTANDER,2018,DELITO_SEXUAL,5,"-72,856322","6,876563",1.0,6.0,4.0,400.0,7,13,38.46,1
68682,San Joaquín,SANTANDER,2018,DELITO_SEXUAL,2,"-72,867638","6,427548",4.0,2.0,2.6666666666666665,-50.0,7,5,40.0,1
68377,La Belleza,SANTANDER,2018,DELITO_SEXUAL,1,"-73,965494","5,85925",6.0,3.0,3.3333333333333335,-83.33333333333334,9,9,11.11,0
68385,Landázuri,SANTANDER,2018,DELITO_SEXUAL,18,"-73,811359","6,218812",14.0,10.0,14.0,28.57142857142858,9,26,69.23,2
68745,Simacota,SANTANDER,2018,DELITO_SEXUAL,5,"-73,337368","6,443469",1.0,3.0,3.0,400.0,9,20,25.0,1
68307,Girón,SANTANDER,2018,DELITO_SEXUAL,107,"-73,166832","7,070432",122.0,110.0,113.0,-12.295081967213118,9,725,14.76,2
68320,Guadalupe,SANTANDER,2018,DELITO_SEXUAL,4,"-73,419292","6,245847",5.0,7.0,5.333333333333333,-19.999999999999996,9,13,30.77,1
68464,Mogotes,SANTANDER,2018,DELITO_SEXUAL,5,"-72,969807","6,475246",10.0,9.0,8.0,-50.0,9,32,15.62,1
68209,Confines,SANTANDER,2018,DELITO_SEXUAL,2,"-73,240554","6,357327",5.0,2.0,3.0,-60.0,8,10,20.0,1
68207,Concepción,SANTANDER,2018,DELITO_SEXUAL,2,"-72,694567","6,768908",4.0,1.0,2.3333333333333335,-50.0,7,4,50.0,1
68615,Rionegro,SANTANDER,2018,DELITO_SEXUAL,17,"-73,150177","7,265014",27.0,16.0,20.0,-37.03703703703704,9,37,45.95,2
68615031,Rionegro,SANTANDER,2018,DELITO_SEXUAL,2,,,7.0,1.0,3.3333333333333335,-71.42857142857143,5,10,20.0,1
68432,Málaga,SANTANDER,2018,DELITO_SEXUAL,19,"-72,732089","6,703081",11.0,14.0,14.666666666666666,72.72727272727273,9,41,46.34,2
68190,Cimitarra,SANTANDER,2018,DELITO_SEXUAL,35,"-73,953011","6,320886",39.0,33.0,35.666666666666664,-10.256410256410254,9,82,42.68,2
68190003,Cimitarra,SANTANDER,2018,DELITO_SEXUAL,1,,,1.0,1.0,1.0,0.0,3,9,11.11,0
68524,Palmas del Socorro,SANTANDER,2018,DELITO_SEXUAL,3,"-73,287764","6,406139",1.0,1.0,1.6666666666666667,200.0,8,5,60.0,1
68190002,Cimitarra,SANTANDER,2018,DELITO_SEXUAL,3,,,1.0,1.0,1.6666666666666667,200.0,7,8,37.5,1
68444,Matanza,SANTANDER,2018,DELITO_SEXUAL,7,"-73,015566","7,323175",10.0,2.0,6.333333333333333,-30.000000000000004,7,19,36.84,2
68162,Cerrito,SANTANDER,2018,DELITO_SEXUAL,6,"-72,694851","6,840405",7.0,4.0,5.666666666666667,-14.28571428571429,8,13,46.15,2
68167,Charalá,SANTANDER,2018,DELITO_SEXUAL,6,"-73,146873","6,284339",14.0,14.0,11.333333333333334,-57.14285714285714,9,14,42.86,2
68780,Suratá,SANTANDER,2018,DELITO_SEXUAL,1,"-72,984232","7,36658",1.0,5.0,2.3333333333333335,0.0,7,6,16.67,0
68176,Chima,SANTANDER,2018,DELITO_SEXUAL,3,"-73,373656","6,344348",5.0,2.0,3.3333333333333335,-40.0,8,8,37.5,1
68820,Tona,SANTANDER,2018,DELITO_SEXUAL,3,"-72,967023","7,201417",2.0,2.0,2.3333333333333335,50.0,8,10,30.0,1
68179,Chipatá,SANTANDER,2018,DELITO_SEXUAL,3,"-73,637111","6,062521",2.0,1.0,2.0,50.0,6,8,37.5,1
68235,El Carmen de Chucurí,SANTANDER,2018,DELITO_SEXUAL,22,"-73,51066","6,700038",26.0,10.0,19.333333333333332,-15.384615384615385,9,30,73.33,2
68575,Puerto Wilches,SANTANDER,2018,DELITO_SEXUAL,45,"-73,899909","7,344057",13.0,4.0,20.666666666666668,246.15384615384616,9,114,39.47,2
68229,Curití,SANTANDER,2018,DELITO_SEXUAL,7,"-73,069383","6,605099",9.0,11.0,9.0,-22.22222222222222,9,17,41.18,2
68573,Puerto Parra,SANTANDER,2018,DELITO_SEXUAL,7,"-74,056129","6,650785",3.0,3.0,4.333333333333333,133.33333333333334,8,19,36.84,2
68689,San Vicente de Chucurí,SANTANDER,2018,DELITO_SEXUAL,45,"-73,411024","6,880383",29.0,27.0,33.666666666666664,55.172413793103445,9,88,51.14,2
68773,Sucre,SANTANDER,2018,DELITO_SEXUAL,3,"-73,790975","5,918743",4.0,2.0,3.0,-25.0,6,9,33.33,1
68211,Contratación,SANTANDER,2018,DELITO_SEXUAL,3,"-73,474426","6,290561",1.0,2.0,2.0,200.0,9,13,23.08,1
68217,Coromoro,SANTANDER,2018,DELITO_SEXUAL,4,"-73,040816","6,294999",8.0,3.0,5.0,-50.0,7,19,21.05,1
68418,Los Santos,SANTANDER,2018,DELITO_SEXUAL,12,"-73,102739","6,755203",8.0,8.0,9.333333333333334,50.0,9,26,46.15,2
68406,Lebrija,SANTANDER,2018,DELITO_SEXUAL,37,"-73,219524","7,113351",31.0,30.0,32.666666666666664,19.354838709677423,9,77,48.05,2
68245,El Guacamayo,SANTANDER,2018,DELITO_SEXUAL,1,"-73,496908","6,245111",2.0,2.0,1.6666666666666667,-50.0,6,5,20.0,0
68770,Suaita,SANTANDER,2018,DELITO_SEXUAL,5,"-73,44165","6,101329",14.0,5.0,8.0,-64.28571428571428,9,17,29.41,1
68770003,Suaita,SANTANDER,2018,DELITO_SEXUAL,1,,,2.0,1.0,1.3333333333333333,-50.0,7,3,33.33,0
68425,Macaravita,SANTANDER,2018,DELITO_SEXUAL,4,"-72,593105","6,50658",5.0,1.0,3.3333333333333335,-19.999999999999996,5,9,44.44,1
68250,El Peñón,SANTANDER,2018,DELITO_SEXUAL,1,"-73,815532","6,05537",1.0,1.0,1.0,0.0,7,4,25.0,0
68255,El Playón,SANTANDER,2018,DELITO_SEXUAL,14,"-73,20287","7,470715",16.0,15.0,15.0,-12.5,9,31,45.16,2
68132,California,SANTANDER,2018,DELITO_SEXUAL,2,"-72,946491","7,347989",1.0,3.0,2.0,100.0,6,7,28.57,1
68101,Bolívar,SANTANDER,2018,DELITO_SEXUAL,4,"-73,771346","5,988953",9.0,3.0,5.333333333333333,-55.55555555555556,9,13,30.77,1
68655,Sabana de Torres,SANTANDER,2018,DELITO_SEXUAL,45,"-73,49906","7,391919",40.0,26.0,37.0,12.5,9,107,42.06,2
68655004,Sabana de Torres,SANTANDER,2018,DELITO_SEXUAL,1,,,1.0,1.0,1.0,0.0,3,1,100.0,0
68684,San José de Miranda,SANTANDER,2018,DELITO_SEXUAL,5,"-72,733616","6,658995",5.0,1.0,3.6666666666666665,0.0,8,9,55.56,1
68500,Oiba,SANTANDER,2018,DELITO_SEXUAL,11,"-73,299791","6,26521",13.0,10.0,11.333333333333334,-15.384615384615385,9,23,47.83,2
68861,Vélez,SANTANDER,2018,DELITO_SEXUAL,17,"-73,672447","6,009275",11.0,11.0,13.0,54.54545454545454,9,52,32.69,2
68092,Betulia,SANTANDER,2018,DELITO_SEXUAL,3,"-73,283669","6,899525",7.0,3.0,4.333333333333333,-57.14285714285714,8,10,30.0,1
68855,Valle de San José,SANTANDER,2018,DELITO_SEXUAL,5,"-73,143507","6,448028",7.0,4.0,5.333333333333333,-28.57142857142857,8,11,45.45,1
68081,Barrancabermeja,SANTANDER,2018,DELITO_SEXUAL,212,"-73,849243","7,064857",147.0,146.0,168.33333333333334,44.21768707482994,9,1094,19.38,2
68502,Onzaga,SANTANDER,2018,DELITO_SEXUAL,2,"-72,816766","6,344104",3.0,3.0,2.6666666666666665,-33.333333333333336,8,8,25.0,1
68079,Barichara,SANTANDER,2018,DELITO_SEXUAL,7,"-73,223047","6,634111",5.0,6.0,6.0,39.99999999999999,9,23,30.43,2
68013,Aguada,SANTANDER,2018,DELITO_SEXUAL,1,"-73,523132","6,162355",1.0,1.5,1.0,0.0,2,1,100.0,0
68673,San Benito,SANTANDER,2018,DELITO_SEXUAL,3,"-73,50907","6,126656",2.0,1.0,2.0,50.0,4,5,60.0,1
68077,Barbosa,SANTANDER,2018,DELITO_SEXUAL,38,"-73,615965","5,932531",26.0,24.0,29.333333333333332,46.153846153846146,9,153,24.84,2
68001,Bucaramanga (CT),SANTANDER,2018,DELITO_SEXUAL,470,"-73,132562","7,11647",445.0,387.0,434.0,5.617977528089879,9,1938,21.18,2
68152,Carcasí,SANTANDER,2018,DELITO_SEXUAL,1,"-72,627099","6,629016",4.0,1.0,2.0,-75.0,5,1,100.0,0
68498,Ocamonte,SANTANDER,2018,DELITO_SEXUAL,3,"-73,122563","6,339988",2.0,9.0,4.666666666666667,50.0,8,21,14.29,1
68147,Capitanejo,SANTANDER,2018,DELITO_SEXUAL,4,"-72,695427","6,527394",6.0,5.0,5.0,-33.333333333333336,6,15,26.67,1
68468,Molagavita,SANTANDER,2018,DELITO_SEXUAL,2,"-72,809175","6,67432",3.0,2.0,2.3333333333333335,-33.333333333333336,6,6,33.33,1
68160,Cepitá,SANTANDER,2018,DELITO_SEXUAL,3,"-72,973536","6,753518",1.0,2.0,2.0,200.0,2,3,100.0,1
68820001,Tona,SANTANDER,2018,DELITO_SEXUAL,2,,,1.0,2.0,1.6666666666666667,100.0,3,5,40.0,1
68679,San Gil,SANTANDER,2018,DELITO_SEXUAL,51,"-73,134776","6,551952",28.0,43.0,40.666666666666664,82.14285714285714,9,166,30.72,2
68264,Encino,SANTANDER,2019,DELITO_SEXUAL,2,"-73,098749","6,137429",1.0,1.0,1.3333333333333333,100.0,6,3,66.67,1
68307,Girón,SANTANDER,2019,DELITO_SEXUAL,104,"-73,166832","7,070432",107.0,122.0,111.0,-2.8037383177570097,10,661,15.73,2
68397,La Paz,SANTANDER,2019,DELITO_SEXUAL,4,"-73,58959","6,178509",2.0,6.0,4.0,100.0,10,6,66.67,1
68266,Enciso,SANTANDER,2019,DELITO_SEXUAL,4,"-72,699647","6,668034",2.0,1.0,2.3333333333333335,100.0,6,10,40.0,1
68572,Puente Nacional,SANTANDER,2019,DELITO_SEXUAL,16,"-73,677567","5,878381",11.0,5.0,10.666666666666666,45.45454545454546,10,51,31.37,2
68276,Floridablanca,SANTANDER,2019,DELITO_SEXUAL,153,"-73,099104","7,072329",159.0,168.0,160.0,-3.7735849056603765,10,732,20.9,2
68296,Galán,SANTANDER,2019,DELITO_SEXUAL,2,"-73,287769","6,638423",5.0,1.0,2.6666666666666665,-60.0,9,11,18.18,1
68271,Florián,SANTANDER,2019,DELITO_SEXUAL,1,"-73,97143","5,804659",1.0,2.0,1.3333333333333333,0.0,9,9,11.11,0
68755,Socorro,SANTANDER,2019,DELITO_SEXUAL,25,"-73,261198","6,46387",21.0,29.0,25.0,19.047619047619047,10,72,34.72,2
68368,Jesús María,SANTANDER,2019,DELITO_SEXUAL,1,"-73,783396","5,876497",1.0,3.0,1.6666666666666667,0.0,9,3,33.33,0
68689,San Vicente de Chucurí,SANTANDER,2019,DELITO_SEXUAL,23,"-73,411024","6,880383",45.0,29.0,32.333333333333336,-48.88888888888889,10,70,32.86,2
68211,Contratación,SANTANDER,2019,DELITO_SEXUAL,5,"-73,474426","6,290561",3.0,1.0,3.0,66.66666666666667,10,16,31.25,1
68773,Sucre,SANTANDER,2019,DELITO_SEXUAL,5,"-73,790975","5,918743",3.0,4.0,4.0,66.66666666666667,7,8,62.5,1
68573,Puerto Parra,SANTANDER,2019,DELITO_SEXUAL,10,"-74,056129","6,650785",7.0,3.0,6.666666666666667,42.85714285714286,9,27,37.04,2
68575,Puerto Wilches,SANTANDER,2019,DELITO_SEXUAL,27,"-73,899909","7,344057",45.0,13.0,28.333333333333332,-40.0,10,79,34.18,2
68229,Curití,SANTANDER,2019,DELITO_SEXUAL,4,"-73,069383","6,605099",7.0,9.0,6.666666666666667,-42.85714285714286,10,18,22.22,1
68217,Coromoro,SANTANDER,2019,DELITO_SEXUAL,1,"-73,040816","6,294999",4.0,8.0,4.333333333333333,-75.0,8,4,25.0,0
68418,Los Santos,SANTANDER,2019,DELITO_SEXUAL,8,"-73,102739","6,755203",12.0,8.0,9.333333333333334,-33.333333333333336,10,17,47.06,2
68307002,Girón,SANTANDER,2019,DELITO_SEXUAL,3,,,1.0,89.0,2.0,200.0,2,7,42.86,1
68318,Guaca,SANTANDER,2019,DELITO_SEXUAL,1,"-72,856322","6,876563",5.0,1.0,2.3333333333333335,-80.0,8,8,12.5,0
68682,San Joaquín,SANTANDER,2019,DELITO_SEXUAL,2,"-72,867638","6,427548",2.0,4.0,2.6666666666666665,0.0,8,9,22.22,1
68385,Landázuri,SANTANDER,2019,DELITO_SEXUAL,13,"-73,811359","6,218812",18.0,14.0,15.0,-27.77777777777778,10,21,61.9,2
68385007,Landázuri,SANTANDER,2019,DELITO_SEXUAL,1,,,1.0,7.5,1.0,0.0,2,1,100.0,0
68377,La Belleza,SANTANDER,2019,DELITO_SEXUAL,3,"-73,965494","5,85925",1.0,6.0,3.3333333333333335,200.0,10,13,23.08,1
68298,Gambita,SANTANDER,2019,DELITO_SEXUAL,8,"-73,344185","5,945998",4.0,4.0,5.333333333333333,100.0,10,21,38.1,2
68745,Simacota,SANTANDER,2019,DELITO_SEXUAL,9,"-73,337368","6,443469",5.0,1.0,5.0,80.0,10,19,47.37,2
68689012,San Vicente de Chucurí,SANTANDER,2019,DELITO_SEXUAL,1,,,3.0,3.0,2.3333333333333335,-66.66666666666667,8,14,7.14,0
68867,Vetas,SANTANDER,2019,DELITO_SEXUAL,3,"-72,871041","7,30981",2.0,1.0,2.0,50.0,6,5,60.0,1
68705,Santa Bárbara,SANTANDER,2019,DELITO_SEXUAL,1,"-72,907445","6,990996",3.0,1.0,1.6666666666666667,-66.66666666666667,8,4,25.0,0
68051,Aratoca,SANTANDER,2019,DELITO_SEXUAL,5,"-73,01786","6,694418",11.0,1.0,5.666666666666667,-54.54545454545454,9,22,22.73,1
68895,Zapatoca,SANTANDER,2019,DELITO_SEXUAL,9,"-73,268034","6,814387",12.0,4.0,8.333333333333334,-25.0,8,19,47.37,2
68872,Villanueva,SANTANDER,2019,DELITO_SEXUAL,2,"-73,174307","6,670078",2.0,2.0,2.0,0.0,6,14,14.29,1
68327,Güepsa,SANTANDER,2019,DELITO_SEXUAL,6,"-73,575146","6,025013",8.0,11.0,8.333333333333334,-25.0,8,24,25.0,2
68549,Pinchote,SANTANDER,2019,DELITO_SEXUAL,1,"-73,174209","6,531552",5.0,4.0,3.3333333333333335,-80.0,10,4,25.0,0
68324,Guavatá,SANTANDER,2019,DELITO_SEXUAL,2,"-73,700906","5,954348",3.0,1.0,2.0,-33.333333333333336,9,5,40.0,1
68344,Hato,SANTANDER,2019,DELITO_SEXUAL,1,"-73,308399","6,543957",1.0,4.0,2.0,0.0,6,1,100.0,0
68547,Piedecuesta,SANTANDER,2019,DELITO_SEXUAL,105,"-73,054795","6,997245",124.0,109.0,112.66666666666667,-15.322580645161288,10,367,28.61,2
68720,Santa Helena del Opón,SANTANDER,2019,DELITO_SEXUAL,1,"-73,616716","6,339565",4.0,3.0,2.6666666666666665,-75.0,7,6,16.67,0
68322,Guapotá,SANTANDER,2019,DELITO_SEXUAL,2,"-73,320732","6,308635",4.0,5.0,3.6666666666666665,-50.0,8,2,100.0,1
68533,Páramo,SANTANDER,2019,DELITO_SEXUAL,5,"-73,17022","6,416811",2.0,3.0,3.3333333333333335,150.0,8,9,55.56,1
68320,Guadalupe,SANTANDER,2019,DELITO_SEXUAL,3,"-73,419292","6,245847",4.0,5.0,4.0,-25.0,10,8,37.5,1
68162,Cerrito,SANTANDER,2019,DELITO_SEXUAL,4,"-72,694851","6,840405",6.0,7.0,5.666666666666667,-33.333333333333336,9,11,36.36,1
